,doi,Si,Ge,Al,OH,H2O,HF,SDA,B,Time,Temp,SDA Type,SMILES,SDA_Vol,SDA_SA,SDA_KFI,From?,Extracted,Zeo1,Zeo2,Dense1,Dense2,Am,Other,ITQ,FD1,MR1,FD2,MR2
429,10.1021/cm049912g,1,0.1,0,0.55,4.4,0.55,0.55,0,408,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,ITQ-17,BEC,,,,,,yes,15.1,12,,
430,10.1021/cm049912g,1,0.05,0,0.525,4.2,0.525,0.525,0,72,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,ITQ-17,BEC,,,,,,yes,15.1,12,,
431,10.1021/cm049912g,1,0.05,0,0.525,4.2,0.525,0.525,0,432,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,ITQ-17,BEC,,,,,,yes,15.1,12,,
432,10.1021/cm049912g,1,0.02,0,0.51,4.08,0.51,0.51,0,120,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,ITQ-17 + beta,BEC,*BEA,,,,,yes,15.1,12,15.3,12
433,10.1021/cm049912g,1,0.02,0,0.51,4.08,0.51,0.51,0,384,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,ITQ-17 + beta,BEC,*BEA,,,,,yes,15.1,12,15.3,12
434,10.1021/cm049912g,1,0,0,0.5,4,0.5,0.5,0,168,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,beta,*BEA,,,,,,no,15.3,12,,
435,10.1021/cm049912g,1,0,0,0.5,4,0.5,0.5,0,408,150,"2,3,3a,4,7,7a-Hexahydro-2,2-dimethyl-4,7-ethano-1H-isoindolium, iodide",C12C3C(C(C=C1)CC2)C[N+](C3)(C)C,1601.2779,796.2157,4.130133333,Table,beta,*BEA,,,,,,no,15.3,12,,
436,10.1021/jp0378438,1,0.1,0,0.1375,2.5,0,0.275,0,720,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-22 + EU-1,IWW,EUO,,,,,yes,16.6,12,17.1,10
437,10.1021/jp0378438,1,0.1,0,0.1375,5,0,0.275,0,456,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
438,10.1021/jp0378438,1,0.1,0,0.1375,5,0.007,0.275,0,456,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-22 + EU-1,IWW,EUO,,,,,yes,16.6,12,17.1,10
439,10.1021/jp0378438,1,0.1,0,0.1375,7,0.056,0.275,0,240,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
440,10.1021/jp0378438,1,0.1,0,0.1375,10,0.007,0.275,0,360,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
441,10.1021/jp0378438,1,0.1,0.02,0.1375,10,0,0.275,0,144,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,EU-1,EUO,,,,,,no,17.1,10,,
442,10.1021/jp0378438,1,0.1,0.05,0.1375,5,0,0.275,0,408,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-24 + EU-1,IWR,EUO,,,,,yes,15.6,12,17.1,10
443,10.1021/jp0378438,1,0.2,0,0.15,2.5,0,0.3,0,0,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-22,IWW,,,,,,yes,16.6,12,,
444,10.1021/jp0378438,1,0.2,0,0.15,5,0,0.3,0,240,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-22,IWW,,,,,,yes,16.6,12,,
445,10.1021/jp0378438,1,0.2,0,0.15,7,0.112,0.3,0,168,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-13,ITH,,,,,,yes,17.4,10,,
446,10.1021/jp0378438,1,0.2,0,0.15,10,0,0.3,0,0,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,EU-1,EUO,,,,,,no,17.1,10,,
447,10.1021/jp0378438,1,0.2,0.025,0.15,5,0,0.3,0,240,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-22 + ITQ-24,IWW,IWR,,,,,yes,16.6,12,15.6,12
448,10.1021/jp0378438,1,0.2,0.033,0.15,5,0,0.3,0,0,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-24,IWR,,,,,,yes,15.6,12,,
449,10.1021/jp0378438,1,0.2,0.05,0.15,5,0,0.3,0,240,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,ITQ-24,IWR,,,,,,yes,15.6,12,,
450,10.1021/jp0378438,1,0.2,0.1,0.15,5,0,0.3,0,552,175,hexamethonium dihydroxide,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Table,amorphous,,,,,Amorphous,,no,,,,
451,10.1016/s1387-1811(02)00612-1,1,0.01,0,2.632,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
452,10.1016/s1387-1811(02)00612-1,1,0.01,0,2.632,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
453,10.1016/s1387-1811(02)00612-1,1,0.04,0,3.876,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
454,10.1016/s1387-1811(02)00612-1,1,0.04,0,3.876,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
455,10.1016/s1387-1811(02)00612-1,1,0.04,0,3.876,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
456,10.1016/s1387-1811(02)00612-1,1,0.2,0,7.701,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
457,10.1016/s1387-1811(02)00612-1,1,0.2,0,7.701,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
458,10.1016/s1387-1811(02)00612-1,1,0.2,0,7.701,22.462,0,0.051,0,24,184.85,TPAOH,CCC[N+](CCC)(CCC)CCC,1939.0196,969.5309,10.08333333,Table,ZSM-5,MFI,,,,,,no,18.4,10,,
459,10.1016/j.jcat.2006.04.036,1,0.067,0.02134,0.26675,2.134,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
460,10.1016/j.jcat.2006.04.036,1,0.067,0.04268,0.26675,2.134,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
461,10.1016/j.jcat.2006.04.036,1,0.067,0.071489,0.26675,2.134,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
462,10.1016/j.jcat.2006.04.036,1,0.05,0.021,0.2625,2.1,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
463,10.1016/j.jcat.2006.04.036,1,0.05,0.042,0.2625,2.1,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
464,10.1016/j.jcat.2006.04.036,1,0.05,0.07035,0.2625,2.1,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
465,10.1016/j.jcat.2006.04.036,1,0.04,0.0208,0.26,2.08,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
466,10.1016/j.jcat.2006.04.036,1,0.04,0.0416,0.26,2.08,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
467,10.1016/j.jcat.2006.04.036,1,0.04,0.06968,0.26,2.08,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
468,10.1016/j.jcat.2006.04.036,1,0.02,0.0204,0.255,2.04,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
469,10.1016/j.jcat.2006.04.036,1,0.02,0.0408,0.255,2.04,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table, ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
470,10.1016/j.jcat.2006.04.036,1,0.02,0.06834,0.255,2.04,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
471,10.1016/j.jcat.2006.04.036,1,0.067,0.02134,0.26675,5.335,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
472,10.1016/j.jcat.2006.04.036,1,0.067,0.04268,0.26675,5.335,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
473,10.1016/j.jcat.2006.04.036,1,0.067,0.071489,0.26675,5.335,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
474,10.1016/j.jcat.2006.04.036,1,0.05,0.021,0.2625,5.25,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
475,10.1016/j.jcat.2006.04.036,1,0.05,0.042,0.2625,5.25,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
476,10.1016/j.jcat.2006.04.036,1,0.05,0.07035,0.2625,5.25,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
477,10.1016/j.jcat.2006.04.036,1,0.04,0.0208,0.26,5.2,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
478,10.1016/j.jcat.2006.04.036,1,0.04,0.0416,0.26,5.2,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
479,10.1016/j.jcat.2006.04.036,1,0.04,0.06968,0.26,5.2,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
480,10.1016/j.jcat.2006.04.036,1,0.02,0.0204,0.255,5.1,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
481,10.1016/j.jcat.2006.04.036,1,0.02,0.0408,0.255,5.1,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
482,10.1016/j.jcat.2006.04.036,1,0.02,0.06834,0.255,5.1,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
483,10.1016/j.jcat.2006.04.036,1,0.067,0.02134,0.26675,10.67,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
484,10.1016/j.jcat.2006.04.036,1,0.067,0.04268,0.26675,10.67,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
485,10.1016/j.jcat.2006.04.036,1,0.067,0.071489,0.26675,10.67,0.26675,0.26675,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
486,10.1016/j.jcat.2006.04.036,1,0.05,0.021,0.2625,10.5,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
487,10.1016/j.jcat.2006.04.036,1,0.05,0.042,0.2625,10.5,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
488,10.1016/j.jcat.2006.04.036,1,0.05,0.07035,0.2625,10.5,0.2625,0.2625,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
489,10.1016/j.jcat.2006.04.036,1,0.04,0.0208,0.26,10.4,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
490,10.1016/j.jcat.2006.04.036,1,0.04,0.0416,0.26,10.4,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
491,10.1016/j.jcat.2006.04.036,1,0.04,0.06968,0.26,10.4,0.26,0.26,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
492,10.1016/j.jcat.2006.04.036,1,0.02,0.0204,0.255,10.2,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
493,10.1016/j.jcat.2006.04.036,1,0.02,0.0408,0.255,10.2,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
494,10.1016/j.jcat.2006.04.036,1,0.02,0.06834,0.255,10.2,0.255,0.255,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
495,10.1016/j.jcat.2006.04.036,1,0.067,0.02134,0.5335,2.134,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-30,MWW,,,,,,yes,15.9,10,,
496,10.1016/j.jcat.2006.04.036,1,0.067,0.04268,0.5335,2.134,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
497,10.1016/j.jcat.2006.04.036,1,0.067,0.071489,0.5335,2.134,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
498,10.1016/j.jcat.2006.04.036,1,0.05,0.021,0.525,2.1,0.525,0.525,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-30,MWW,,,,,,yes,15.9,10,,
499,10.1016/j.jcat.2006.04.036,1,0.05,0.042,0.525,2.1,0.525,0.525,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
500,10.1016/j.jcat.2006.04.036,1,0.05,0.07035,0.525,2.1,0.525,0.525,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
501,10.1016/j.jcat.2006.04.036,1,0.04,0.0208,0.52,2.08,0.52,0.52,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-30,MWW,,,,,,yes,15.9,10,,
502,10.1016/j.jcat.2006.04.036,1,0.04,0.0416,0.52,2.08,0.52,0.52,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
503,10.1016/j.jcat.2006.04.036,1,0.04,0.06968,0.52,2.08,0.52,0.52,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
504,10.1016/j.jcat.2006.04.036,1,0.02,0.0204,0.51,2.04,0.51,0.51,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-30,MWW,,,,,,yes,15.9,10,,
505,10.1016/j.jcat.2006.04.036,1,0.02,0.0408,0.51,2.04,0.51,0.51,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
506,10.1016/j.jcat.2006.04.036,1,0.02,0.06834,0.51,2.04,0.51,0.51,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
507,10.1016/j.jcat.2006.04.036,1,0.067,0.02134,0.5335,5.335,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
508,10.1016/j.jcat.2006.04.036,1,0.067,0.04268,0.5335,5.335,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
509,10.1016/j.jcat.2006.04.036,1,0.067,0.071489,0.5335,5.335,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
510,10.1016/j.jcat.2006.04.036,1,0.05,0.021,0.525,5.25,0.525,0.525,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
511,10.1016/j.jcat.2006.04.036,1,0.05,0.042,0.525,5.25,0.525,0.525,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
512,10.1016/j.jcat.2006.04.036,1,0.05,0.07035,0.525,5.25,0.525,0.525,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
513,10.1016/j.jcat.2006.04.036,1,0.04,0.0208,0.52,5.2,0.52,0.52,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,ITQ-21,ITQ-21,,,,,,yes,16.65,12,,
514,10.1016/j.jcat.2006.04.036,1,0.04,0.0416,0.52,5.2,0.52,0.52,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
515,10.1016/j.jcat.2006.04.036,1,0.04,0.06968,0.52,5.2,0.52,0.52,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
516,10.1016/j.jcat.2006.04.036,1,0.02,0.0204,0.51,5.1,0.51,0.51,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
517,10.1016/j.jcat.2006.04.036,1,0.02,0.0408,0.51,5.1,0.51,0.51,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
518,10.1016/j.jcat.2006.04.036,1,0.02,0.06834,0.51,5.1,0.51,0.51,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
519,10.1016/j.jcat.2006.04.036,1,0.067,0.02134,0.5335,10.67,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
520,10.1016/j.jcat.2006.04.036,1,0.067,0.04268,0.5335,10.67,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
521,10.1016/j.jcat.2006.04.036,1,0.067,0.071489,0.5335,10.67,0.5335,0.5335,0,24,175,N-methyl-sparteinium hydroxide,C2C1C4CC(CN1CCC2)C3CCCC[N+]3(C4)C,2162.7589,1006.9753,6.467099614,Table,Amorphous,,,,,Amorphous,,no,,,,
